fecha,ALPEKA.MX,ALSEA.MX,AMXB.MX,ARA.MX,AUTLANB.MX,BOLSAA.MX,CEMEXCPO.MX,DANHOS13.MX,FCFE18.MX,FEMSAUBD.MX,FIBRAPL14.MX,FIHO12.MX,FUNO11.MX,GFNORTEO.MX,GICSAB.MX,GMEXICOB.MX,HYG.MX,KOFUBL.MX,LASITE.MX,MEGACPO.MX,NEMAKA.MX,PE&OLES.MX,PFE.MX,PINFRA.MX,RA.MX,SHV.MX,SHY.MX,SPG.MX,SPHY.MX,T.MX,TLEVISACPO.MX,TRAXIONA.MX,UNH.MX,UPS.MX,VASCONI.MX,VESTA.MX
2025-05-06,10.520000457763672,45.189998626708984,16.8700008392334,3.299999952316284,5.739999771118164,44.36000061035156,12.199999809265137,22.700000762939453,24.149999618530273,202.27999877929688,69.5999984741211,9.979999542236328,25.760000228881836,169.86000061035156,2.700000047683716,105.87999725341797,1545.0,186.22000122070312,3.359999895095825,51.099998474121094,3.069999933242798,420.0,451.94000244140625,219.89999389648438,147.97000122070312,2163.919921875,1623.9100341796875,3090.0,,552.489990234375,7.130000114440918,18.139999389648438,7780.47998046875,1857.0,0.3779999911785126,54.459999084472656
2025-05-07,10.270000457763672,44.97999954223633,16.81999969482422,3.299999952316284,6.449999809265137,43.20000076293945,12.630000114440918,22.649999618530273,23.84000015258789,203.99000549316406,73.30000305175781,9.989999771118164,25.93000030517578,168.85000610351562,2.680000066757202,102.97000122070312,1536.0,185.52999877929688,3.309999942779541,51.439998626708984,3.0999999046325684,422.989990234375,448.1199951171875,217.66000366210938,150.0,2158.9599609375,1620.0,3090.0,,559.6900024414062,7.150000095367432,18.639999389648438,7651.93017578125,1850.0,0.36800000071525574,54.650001525878906
2025-05-08,10.09000015258789,44.209999084472656,16.479999542236328,3.299999952316284,7.0,41.939998626708984,12.59000015258789,22.510000228881836,23.530000686645508,198.72000122070312,71.0999984741211,9.989999771118164,25.010000228881836,162.49000549316406,2.680000066757202,102.4000015258789,1540.0,181.0,3.380000114440918,51.459999084472656,3.069999933242798,415.8999938964844,448.0,217.60000610351562,145.99000549316406,2150.860107421875,1609.300048828125,3090.0,,559.6900024414062,7.150000095367432,18.649999618530273,7532.830078125,1892.0,0.3790000081062317,54.099998474121094
2025-05-09,10.4399995803833,46.439998626708984,16.600000381469727,3.2799999713897705,7.179999828338623,40.970001220703125,12.449999809265137,22.8799991607666,23.700000762939453,198.85000610351562,70.75,10.039999961853027,24.979999542236328,162.47000122070312,2.5,101.44999694824219,1531.0,181.00999450683594,3.380000114440918,53.470001220703125,3.0299999713897705,420.70001220703125,435.0299987792969,218.6199951171875,144.5500030517578,2145.97998046875,1606.800048828125,3090.0,,542.6699829101562,7.179999828338623,18.90999984741211,7418.58984375,1870.0,0.38100001215934753,54.27000045776367
2025-05-12,10.630000114440918,46.11000061035156,16.600000381469727,3.299999952316284,6.909999847412109,40.290000915527344,12.90999984741211,22.56999969482422,23.170000076293945,196.52000427246094,69.87999725341797,10.039999961853027,24.579999923706055,164.22000122070312,2.6500000953674316,104.5,1554.199951171875,178.8000030517578,3.2100000381469727,53.790000915527344,3.0899999141693115,387.5,451.1499938964844,218.02999877929688,147.2100067138672,2159.60009765625,1610.6400146484375,3353.0,458.9100036621094,529.489990234375,7.190000057220459,19.290000915527344,7420.0,1982.0,0.36000001430511475,54.369998931884766
2025-05-13,10.649999618530273,46.11000061035156,16.75,3.2799999713897705,6.949999809265137,39.9900016784668,13.199999809265137,22.219999313354492,22.889999389648438,197.60000610351562,68.80000305175781,9.920000076293945,24.979999542236328,169.41000366210938,2.5399999618530273,103.5999984741211,1543.300048828125,177.75,3.390000104904175,52.33000183105469,3.180000066757202,401.2300109863281,444.1000061035156,217.0500030517578,151.3699951171875,2137.219970703125,1596.0899658203125,3116.39990234375,,513.5499877929688,7.260000228881836,20.290000915527344,6068.77978515625,1982.0,0.38999998569488525,53.7400016784668
2025-05-14,10.739999771118164,46.5099983215332,16.850000381469727,3.2699999809265137,7.139999866485596,39.599998474121094,13.3100004196167,22.65999984741211,22.889999389648438,199.24000549316406,67.80000305175781,9.970000267028809,24.549999237060547,170.9199981689453,2.5399999618530273,103.66999816894531,1543.300048828125,175.13999938964844,3.25,53.75,3.240000009536743,395.25,427.0799865722656,215.61000061035156,147.0,2137.9599609375,1595.0,3123.0,,514.0900268554688,7.670000076293945,19.8700008392334,5983.75,1934.0,0.3700000047683716,53.619998931884766
2025-05-15,10.819999694824219,47.720001220703125,16.899999618530273,3.2899999618530273,7.110000133514404,39.81999969482422,13.399999618530273,22.90999984741211,22.81999969482422,199.80999755859375,66.08999633789062,9.989999771118164,24.40999984741211,174.02000427246094,2.5399999618530273,104.69999694824219,1543.300048828125,178.99000549316406,3.25,52.540000915527344,3.2100000381469727,397.010009765625,438.94000244140625,213.97000122070312,147.39999389648438,2149.449951171875,1607.5999755859375,3120.0,,527.989990234375,7.960000038146973,19.829999923706055,5359.5,1955.0,0.38100001215934753,56.0
2025-05-16,10.729999542236328,48.54999923706055,16.790000915527344,3.2899999618530273,6.920000076293945,40.209999084472656,13.359999656677246,23.360000610351562,22.8700008392334,201.52000427246094,68.3499984741211,10.09000015258789,24.829999923706055,174.00999450683594,2.5399999618530273,104.25,1543.300048828125,180.22000122070312,3.190000057220459,52.5,3.2100000381469727,397.7699890136719,443.1000061035156,215.17999267578125,155.0399932861328,2147.929931640625,1606.81005859375,3200.0,,535.02001953125,7.960000038146973,20.110000610351562,5673.18994140625,1971.0,0.3700000047683716,56.72999954223633
2025-05-19,10.779999732971191,48.119998931884766,16.75,3.299999952316284,7.039999961853027,42.779998779296875,13.390000343322754,23.760000228881836,23.0,206.22999572753906,67.48999786376953,9.989999771118164,24.729999542236328,177.00999450683594,2.509999990463257,104.4000015258789,1531.0,180.3800048828125,3.0799999237060547,53.290000915527344,3.1600000858306885,399.3900146484375,444.9599914550781,215.60000610351562,158.69000244140625,2131.68994140625,1593.550048828125,3200.0,,540.1599731445312,8.020000457763672,20.0,6078.240234375,1930.0,0.4000000059604645,56.93000030517578
